State-Year,homicide_rate,gun_homicide_rate,other_homicide,homicide_pct_difference,suicide_rate,gun_suicide_rate,other_suicide,suicide_pct_difference,background_checks_q2,criminals_q2,criminals_q3,criminals_q4,criminals_q5,criminals_q7,criminals_q8,criminals_q9,domestic_violence_q1,domestic_violence_q2,domestic_violence_q4,domestic_violence_q5,domestic_violence_q7,domestic_violence_q9,domestic_violence_q11,domestic_violence_q12,domestic_violence_q13,domestic_violence_q14,domestic_violence_q15,domestic_violence_q16,domestic_violence_q17,drugs_and_alcohol_q1,drugs_and_alcohol_q2,drugs_and_alcohol_q3,drugs_and_alcohol_q4,drugs_and_alcohol_q7,drugs_and_alcohol_q8,drugs_and_alcohol_q9,drugs_and_alcohol_q10,drugs_and_alcohol_q11,drugs_and_alcohol_q12,mental_illness_q1,mental_illness_q2,mental_illness_q3,mental_illness_q4,mental_illness_q5,mental_illness_q6,mental_illness_q7,mental_illness_q8,mental_illness_q9,mental_illness_q10,mental_illness_q11,mental_illness_q12,minimum_age_q1,minimum_age_q2,minimum_age_q3,minimum_age_q4,permitting_process_q1,permitting_process_q2,permitting_process_q3,permitting_process_q5,permitting_process_q6,permitting_process_q7,permitting_process_q8,permitting_process_q9,permitting_process_q10,permitting_process_q12,permitting_process_q13,other_q1,other_q2,other_q3,other_q4,other_q5,other_q6,other_q7,other_q8,other_q9,background_checks_q2_neighbors,criminals_q2_neighbors,criminals_q3_neighbors,criminals_q4_neighbors,criminals_q5_neighbors,criminals_q7_neighbors,criminals_q8_neighbors,criminals_q9_neighbors,domestic_violence_q1_neighbors,domestic_violence_q2_neighbors,domestic_violence_q4_neighbors,domestic_violence_q5_neighbors,domestic_violence_q7_neighbors,domestic_violence_q9_neighbors,domestic_violence_q11_neighbors,domestic_violence_q12_neighbors,domestic_violence_q13_neighbors,domestic_violence_q14_neighbors,domestic_violence_q15_neighbors,domestic_violence_q16_neighbors,domestic_violence_q17_neighbors,drugs_and_alcohol_q1_neighbors,drugs_and_alcohol_q2_neighbors,drugs_and_alcohol_q3_neighbors,drugs_and_alcohol_q4_neighbors,drugs_and_alcohol_q7_neighbors,drugs_and_alcohol_q8_neighbors,drugs_and_alcohol_q9_neighbors,drugs_and_alcohol_q10_neighbors,drugs_and_alcohol_q11_neighbors,drugs_and_alcohol_q12_neighbors,mental_illness_q1_neighbors,mental_illness_q2_neighbors,mental_illness_q3_neighbors,mental_illness_q4_neighbors,mental_illness_q5_neighbors,mental_illness_q6_neighbors,mental_illness_q7_neighbors,mental_illness_q8_neighbors,mental_illness_q9_neighbors,mental_illness_q10_neighbors,mental_illness_q11_neighbors,mental_illness_q12_neighbors,minimum_age_q1_neighbors,minimum_age_q2_neighbors,minimum_age_q3_neighbors,minimum_age_q4_neighbors,permitting_process_q1_neighbors,permitting_process_q2_neighbors,permitting_process_q3_neighbors,permitting_process_q5_neighbors,permitting_process_q6_neighbors,permitting_process_q7_neighbors,permitting_process_q8_neighbors,permitting_process_q9_neighbors,permitting_process_q10_neighbors,permitting_process_q12_neighbors,permitting_process_q13_neighbors,other_q1_neighbors,other_q2_neighbors,other_q3_neighbors,other_q4_neighbors,other_q5_neighbors,other_q6_neighbors,other_q7_neighbors,other_q8_neighbors,other_q9_neighbors,homicide_rank
New Mexico 2000,0.4123711340206186,0.29936305732484075,0.4268292682926831,0.25157232704402527,0.5232067510548524,0.5337423312883437,0.625,0.11757226549925964,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.2,0.0,0.0,0.6,0.6,0.2,0.0,0.0,0.6,0.1,0.4,0.0,0.4,0.0,0.2,0.0,0.6,0.4,0.6,0.0,0.0,0.2,0.0,0.6,0.4,0.4,0.6,0.4,0.2,0.4,0.4,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.6,0.8,1.0,0.6,0.8,1.0,1.0,0.8,0.4,0.2,0.0,0.8,0.6,0.4,0.8,0.7,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.4,0.2,4
New Mexico 2001,0.3195876288659794,0.1910828025477707,0.41463414634146345,0.3597883597883599,0.6033755274261603,0.5828220858895706,0.7307692307692306,0.12415927623355755,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.2,0.0,0.0,0.6,0.6,0.2,0.2,0.0,0.6,0.1,0.4,0.0,0.6,0.2,0.4,0.0,0.6,0.4,0.6,0.0,0.0,0.2,0.0,0.6,0.4,0.4,0.6,0.4,0.2,0.4,0.4,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.6,0.8,1.0,0.6,0.8,1.0,1.0,0.8,0.4,0.2,0.0,0.8,0.6,0.4,0.8,0.9,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.4,0.2,3
New Mexico 2002,0.4072164948453608,0.2356687898089172,0.5365853658536586,0.38981173864894797,0.5569620253164558,0.6441717791411044,0.528846153846154,0.07961220493854022,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.2,0.0,0.0,0.6,0.6,0.2,0.2,0.0,0.6,0.1,0.4,0.0,0.6,0.2,0.4,0.0,0.6,0.4,0.6,0.0,0.0,0.2,0.0,0.6,0.4,0.4,0.6,0.4,0.2,0.4,0.4,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.6,0.8,1.0,0.6,1.0,1.0,1.0,0.8,0.4,0.2,0.0,0.8,0.6,0.4,0.8,0.9,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.4,0.2,4
New Mexico 2003,0.3969072164948454,0.25477707006369427,0.47560975609756106,0.32298136645962744,0.5316455696202531,0.6319018404907977,0.4903846153846153,0.07552991311085284,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.2,0.0,0.0,0.6,0.6,0.4,0.2,0.0,0.6,0.1,0.4,0.0,0.6,0.2,0.4,0.0,0.8,0.4,0.6,0.0,0.0,0.2,0.0,0.6,0.4,0.6,0.8,0.6,0.2,0.4,0.4,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.6,0.8,1.0,0.6,1.0,1.0,1.0,1.0,0.6,0.0,0.0,1.0,0.6,0.6,1.0,1.0,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.4,0.2,4
New Mexico 2004,0.422680412371134,0.2356687898089172,0.5731707317073171,0.4163898117386491,0.5400843881856539,0.558282208588957,0.625,0.11172450052576238,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.6,0.6,0.4,0.2,0.0,0.6,0.1,0.4,0.0,0.6,0.2,0.4,0.0,0.8,0.4,0.6,0.0,0.0,0.2,0.0,0.6,0.4,0.6,0.8,0.6,0.2,0.4,0.4,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.6,0.8,1.0,0.6,1.0,1.0,1.0,1.0,0.6,0.0,0.0,1.0,0.6,0.6,1.0,1.0,0.0,0.2,0.0,0.4,0.2,0.2,0.0,0.4,0.2,4
New Mexico 2005,0.365979381443299,0.2229299363057325,0.4634146341463416,0.35307781649245085,0.49789029535864976,0.49693251533742333,0.625,0.12729735290083669,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.6,0.6,0.4,0.2,0.0,0.6,0.1,0.4,0.0,0.6,0.2,0.4,0.0,0.8,0.4,0.6,0.0,0.0,0.2,0.0,0.6,0.4,0.6,0.8,0.6,0.2,0.4,0.4,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.6,0.8,1.0,0.6,1.0,1.0,1.0,1.0,0.6,0.0,0.0,1.0,0.4,0.6,1.0,1.0,0.0,0.2,0.0,0.4,0.2,0.2,0.0,0.4,0.2,3
New Mexico 2006,0.30927835051546393,0.2038216560509554,0.3658536585365854,0.3007518796992482,0.5063291139240504,0.5337423312883437,0.5865384615384612,0.11055494753106285,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.6,0.6,0.4,0.2,0.0,0.6,0.1,0.4,0.0,0.6,0.2,0.4,0.0,0.8,0.4,0.6,0.0,0.0,0.2,0.0,0.6,0.4,0.6,0.8,0.6,0.2,0.4,0.4,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.6,0.8,1.0,0.6,1.0,1.0,1.0,1.0,0.6,0.0,0.0,1.0,0.4,0.6,1.0,1.0,0.0,0.2,0.0,0.4,0.2,0.2,0.0,0.4,0.2,3
New Mexico 2007,0.3711340206185567,0.21656050955414013,0.48780487804878053,0.38095238095238104,0.6075949367088607,0.5153374233128835,0.8461538461538463,0.16390503071559026,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.6,0.6,0.4,0.2,0.0,0.6,0.1,0.4,0.0,0.6,0.2,0.4,0.0,0.8,0.4,0.6,0.0,0.0,0.2,0.0,0.6,0.4,0.6,0.8,0.6,0.2,0.4,0.4,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.6,0.8,1.0,0.6,1.0,1.0,1.0,1.0,0.6,0.0,0.0,1.0,0.4,0.6,1.0,1.0,0.0,0.2,0.0,0.4,0.2,0.2,0.0,0.4,0.2,3
New Mexico 2008,0.36082474226804123,0.2420382165605096,0.4146341463414634,0.2943722943722944,0.6286919831223627,0.5153374233128835,0.8942307692307692,0.17295367756931765,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.6,0.6,0.4,0.2,0.0,0.6,0.1,0.4,0.0,0.6,0.2,0.4,0.2,0.8,0.4,0.6,0.0,0.0,0.2,0.0,0.6,0.4,0.6,0.8,0.6,0.2,0.4,0.4,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.6,0.8,1.0,0.6,1.0,1.0,1.0,1.0,0.6,0.0,0.0,1.0,0.4,0.6,1.0,1.0,0.0,0.2,0.0,0.4,0.2,0.2,0.0,0.4,0.2,4
New Mexico 2009,0.4020618556701031,0.25477707006369427,0.48780487804878053,0.33126293995859224,0.5189873417721518,0.49079754601227,0.6826923076923076,0.14037854889589907,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.6,0.6,0.4,0.2,0.0,0.6,0.1,0.4,0.0,0.6,0.2,0.4,0.2,0.8,0.4,0.6,0.0,0.0,0.2,0.0,0.6,0.4,0.6,0.8,0.6,0.2,0.4,0.4,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.6,0.8,1.0,0.6,1.0,1.0,1.0,1.0,0.6,0.0,0.0,1.0,0.4,0.8,1.0,1.0,0.0,0.2,0.0,0.4,0.2,0.2,0.0,0.4,0.2,4
New Mexico 2010,0.34536082474226804,0.21019108280254778,0.4390243902439025,0.35164835164835173,0.5991561181434599,0.5337423312883437,0.7980769230769231,0.149150196356145,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.6,0.6,0.4,0.2,0.0,0.6,0.1,0.4,0.0,0.6,0.2,0.4,0.2,0.8,0.4,0.6,0.0,0.0,0.2,0.0,0.6,0.4,0.6,0.8,0.6,0.2,0.4,0.4,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.6,0.8,1.0,0.6,1.0,1.0,0.8,0.8,0.6,0.0,0.0,0.8,0.4,0.6,0.8,0.9,0.0,0.2,0.0,0.4,0.2,0.2,0.0,0.4,0.2,3
New Mexico 2011,0.34536082474226804,0.19745222929936307,0.4634146341463415,0.39124839124839134,0.6033755274261603,0.5766871165644173,0.7403846153846152,0.12727955535526514,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.6,0.6,0.4,0.2,0.0,0.6,0.1,0.4,0.0,0.6,0.2,0.4,0.2,0.8,0.4,0.6,0.0,0.0,0.2,0.0,0.6,0.4,0.6,0.8,0.6,0.2,0.4,0.4,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.6,0.8,1.0,0.6,1.0,1.0,0.8,0.8,0.6,0.0,0.0,0.8,0.6,0.6,0.8,0.9,0.0,0.4,0.0,0.4,0.2,0.2,0.0,0.4,0.2,3
New Mexico 2012,0.28350515463917525,0.21019108280254778,0.29268292682926833,0.2344322344322345,0.649789029535865,0.6012269938650308,0.8076923076923077,0.1324921135646688,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.6,0.4,0.2,0.0,0.6,0.1,0.4,0.0,0.6,0.2,0.4,0.2,0.8,0.4,0.6,0.0,0.0,0.2,0.0,0.6,0.4,0.6,0.8,0.6,0.2,0.4,0.4,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.6,0.8,1.0,0.6,1.0,1.0,0.8,0.8,0.6,0.0,0.0,0.8,0.6,0.6,0.8,0.9,0.0,0.4,0.0,0.4,0.2,0.2,0.0,0.4,0.2,3
New Mexico 2013,0.29896907216494845,0.2229299363057325,0.30487804878048785,0.23228803716608604,0.5991561181434599,0.5644171779141106,0.75,0.1320327095647913,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.6,0.6,0.4,0.4,0.26666666666666666,0.8,0.3,0.4,0.0,0.6,0.2,0.4,0.2,0.8,0.4,0.6,0.0,0.0,0.2,0.0,0.6,0.4,0.6,0.8,0.6,0.2,0.4,0.4,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.6,0.8,1.0,0.6,1.0,1.0,0.8,0.8,0.6,0.0,0.0,0.8,0.6,0.6,0.8,0.9,0.0,0.4,0.0,0.4,0.2,0.2,0.0,0.6,0.2,3
New Mexico 2014,0.3041237113402062,0.2038216560509554,0.35365853658536595,0.29072681704260667,0.6371308016877637,0.6196319018404909,0.75,0.11888801261829657,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.6,0.6,0.4,0.4,0.26666666666666666,0.8,0.3,0.4,0.0,0.6,0.2,0.4,0.2,0.8,0.4,0.6,0.0,0.0,0.2,0.0,0.6,0.4,0.6,0.8,0.6,0.2,0.4,0.4,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.6,0.8,1.0,0.6,1.0,1.0,0.8,0.8,0.6,0.0,0.0,0.8,0.6,0.6,0.8,0.9,0.0,0.4,0.0,0.4,0.2,0.2,0.0,0.6,0.2,3
New Mexico 2015,0.3556701030927835,0.267515923566879,0.35365853658536595,0.23015873015873023,0.7552742616033754,0.7055214723926382,0.8846153846153846,0.12127584998247462,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.6,0.6,0.4,0.4,0.26666666666666666,0.8,0.3,0.4,0.0,0.6,0.2,0.4,0.2,0.8,0.4,0.6,0.0,0.0,0.2,0.0,0.6,0.4,0.6,0.8,0.6,0.2,0.4,0.4,0.2,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.2,0.6,0.8,1.0,0.6,1.0,1.0,0.8,0.8,0.6,0.0,0.0,0.8,0.6,0.6,0.8,0.9,0.0,0.4,0.0,0.4,0.2,0.2,0.0,0.6,0.2,4
New Mexico 2016,0.443298969072165,0.33121019108280253,0.43902439024390255,0.23645320197044345,0.7004219409282699,0.6073619631901841,0.9134615384615383,0.1481932893604818,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.6,0.6,0.4,0.4,0.26666666666666666,0.8,0.3,0.4,0.0,0.6,0.2,0.4,0.2,0.8,0.4,0.6,0.0,0.0,0.2,0.0,0.6,0.4,0.6,0.8,0.6,0.2,0.4,0.4,0.2,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.2,0.6,0.8,1.0,0.6,1.0,1.0,0.8,0.8,0.6,0.0,0.0,0.8,0.6,0.6,0.8,0.9,0.0,0.4,0.0,0.4,0.2,0.2,0.0,0.6,0.2,5
New York 1999,0.21649484536082475,0.14012738853503184,0.26829268292682934,0.2993197278911566,0.016877637130801648,0.07361963190184048,0.1923076923076923,0.2674530242765053,0.5,0.5,0.25,0.5,0.0,1.0,1.0,1.0,0.5,0.0,0.25,0.25,0.25,0.25,0.5,1.0,0.0,1.0,0.25,0.0,0.0,0.5,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.25,0.5,0.25,0.25,0.0,1.0,0.0,0.6,0.3052631578947369,0.25,0.5,0.0,0.8,1.0,0.8,0.3,0.19999999999999998,0.6,0.3,0.2,0.2,0.5,0.4,0.4,0.2,0.45,0.2,0.6,0.5,0.1,0.25,0.5142857142857143,0.6,0.2,0.6,0.4,0.2,0.4,0.6,0.55,0.45,0.6,0.55,0.25,0.35,0.4,0.4,0.6,0.2,0.0,0.8,1.0,0.4,0.8,1.0,0.8,0.6,0.8,0.6,0.4,0.8,0.4,0.6,0.8,0.9,0.4,0.1,0.45,0.5,0.25,0.25,0.30000000000000004,0.2,0.5,3
New York 2000,0.22164948453608246,0.15923566878980894,0.2439024390243902,0.2457757296466974,0.0,0.07361963190184048,0.1538461538461539,0.23755314771636274,0.5,0.5,0.25,0.5,0.0,1.0,1.0,1.0,0.5,0.0,0.25,0.25,0.25,0.25,0.5,1.0,0.0,1.0,0.25,0.0,0.0,0.5,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.25,0.5,0.25,0.25,0.0,1.0,0.0,0.6,0.3052631578947369,0.25,0.5,0.0,0.8,1.0,0.8,0.3,0.19999999999999998,0.6,0.3,0.2,0.2,0.5,0.4,0.4,0.2,0.45,0.2,0.6,0.5,0.1,0.25,0.5142857142857143,0.6,0.2,0.6,0.4,0.2,0.4,0.6,0.55,0.45,0.6,0.55,0.25,0.35,0.4,0.4,0.6,0.2,0.0,0.8,1.0,0.4,0.8,1.0,0.8,0.6,0.8,0.6,0.4,0.8,0.4,0.6,0.8,0.9,0.4,0.1,0.45,0.5,0.25,0.25,0.30000000000000004,0.2,0.5,3
